Pasar,Komoditas,Tanggal,Harga_Prediksi
Pasar Sumber,Ikan Tongkol,2026-07-08,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-09,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-10,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-11,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-12,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-13,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-14,30000.0
Pasar Sumber,Ikan Tongkol,2026-07-15,30500.0
Pasar Sumber,Ikan Tongkol,2026-07-16,32000.0
Pasar Sumber,Ikan Tongkol,2026-07-17,36500.0
Pasar Sumber,Ikan Mas,2026-07-04,32000.0
Pasar Sumber,Ikan Mas,2026-07-05,32000.0
Pasar Sumber,Ikan Mas,2026-07-06,32000.0
Pasar Sumber,Ikan Mas,2026-07-07,32000.0
Pasar Sumber,Ikan Mas,2026-07-08,32000.0
Pasar Sumber,Ikan Mas,2026-07-09,32000.0
Pasar Sumber,Ikan Mas,2026-07-10,32000.0
Pasar Sumber,Ikan Mas,2026-07-11,32000.0
Pasar Sumber,Ikan Mas,2026-07-12,32000.0
Pasar Sumber,Ikan Mas,2026-07-13,32000.0
Pasar Sumber,Ikan Mas,2026-07-14,32000.0
Pasar Sumber,Ikan Mas,2026-07-15,32000.0
Pasar Sumber,Ikan Mas,2026-07-16,32000.0
Pasar Sumber,Ikan Mas,2026-07-17,32000.0
Pasar Sumber,Jagung Pipilan,2026-07-04,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-05,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-06,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-07,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-08,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-09,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-10,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-11,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-12,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-13,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-14,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-15,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-16,11000.0
Pasar Sumber,Jagung Pipilan,2026-07-17,11000.0
Pasar Sumber,Kacang Panjang,2026-07-04,20000.0
Pasar Sumber,Kacang Panjang,2026-07-05,20000.0
Pasar Sumber,Kacang Panjang,2026-07-06,20000.0
Pasar Sumber,Kacang Panjang,2026-07-07,20000.0
Pasar Sumber,Kacang Panjang,2026-07-08,20000.0
Pasar Sumber,Kacang Panjang,2026-07-09,20000.0
Pasar Sumber,Kacang Panjang,2026-07-10,20000.0
Pasar Sumber,Kacang Panjang,2026-07-11,20000.0
Pasar Sumber,Kacang Panjang,2026-07-12,20000.0
Pasar Sumber,Kacang Panjang,2026-07-13,20000.0
Pasar Sumber,Kacang Panjang,2026-07-14,20000.0
Pasar Sumber,Kacang Panjang,2026-07-15,20000.0
Pasar Sumber,Kacang Panjang,2026-07-16,20000.0
Pasar Sumber,Kacang Panjang,2026-07-17,20000.0
Pasar Sumber,Kacang Hijau,2026-07-04,15000.0
Pasar Sumber,Kacang Hijau,2026-07-05,15000.0
Pasar Sumber,Kacang Hijau,2026-07-06,15000.0
Pasar Sumber,Kacang Hijau,2026-07-07,15000.0
Pasar Sumber,Kacang Hijau,2026-07-08,15000.0
Pasar Sumber,Kacang Hijau,2026-07-09,15000.0
Pasar Sumber,Kacang Hijau,2026-07-10,15000.0
Pasar Sumber,Kacang Hijau,2026-07-11,15000.0
Pasar Sumber,Kacang Hijau,2026-07-12,15000.0
Pasar Sumber,Kacang Hijau,2026-07-13,15000.0
Pasar Sumber,Kacang Hijau,2026-07-14,15000.0
Pasar Sumber,Kacang Hijau,2026-07-15,15000.0
Pasar Sumber,Kacang Hijau,2026-07-16,15000.0
Pasar Sumber,Kacang Hijau,2026-07-17,15000.0
Pasar Sumber,Kangkung,2026-07-04,170000.0
Pasar Sumber,Kangkung,2026-07-05,170000.0
Pasar Sumber,Kangkung,2026-07-06,170000.0
Pasar Sumber,Kangkung,2026-07-07,170000.0
Pasar Sumber,Kangkung,2026-07-08,170000.0
Pasar Sumber,Kangkung,2026-07-09,170000.0
Pasar Sumber,Kangkung,2026-07-10,170000.0
Pasar Sumber,Kangkung,2026-07-11,170000.0
Pasar Sumber,Kangkung,2026-07-12,170000.0
Pasar Sumber,Kangkung,2026-07-13,170000.0
Pasar Sumber,Kangkung,2026-07-14,170000.0
Pasar Sumber,Kangkung,2026-07-15,170000.0
Pasar Sumber,Kangkung,2026-07-16,170000.0
Pasar Sumber,Kangkung,2026-07-17,170000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-04,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-05,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-06,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-07,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-08,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-09,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-10,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-11,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-12,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-13,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-14,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-15,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-16,13000.0
Pasar Sumber,Kacang Kedelai Impor,2026-07-17,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-04,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-05,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-06,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-07,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-08,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-09,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-10,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-11,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-12,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-13,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-14,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-15,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-16,13000.0
Pasar Sumber,Kacang Kedelai Lokal,2026-07-17,13000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-04,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-05,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-06,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-07,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-08,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-09,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-10,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-11,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-12,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-13,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-14,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-15,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-16,15000.0
Pasar Sumber,Kacang Tanah kupas,2026-07-17,15000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-04,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-05,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-06,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-07,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-08,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-09,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-10,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-11,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-12,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-13,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-14,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-15,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-16,28000.0
Pasar Sumber,Kacang Tanah/Suuk,2026-07-17,28000.0
Pasar Sumber,Kentang,2026-07-04,18000.0
Pasar Sumber,Kentang,2026-07-05,18000.0
Pasar Sumber,Kentang,2026-07-06,18000.0
Pasar Sumber,Kentang,2026-07-07,18000.0
Pasar Sumber,Kentang,2026-07-08,18000.0
Pasar Sumber,Kentang,2026-07-09,18000.0
Pasar Sumber,Kentang,2026-07-10,18000.0
Pasar Sumber,Kentang,2026-07-11,18000.0
Pasar Sumber,Kentang,2026-07-12,18000.0
Pasar Sumber,Kentang,2026-07-13,18000.0
Pasar Sumber,Kentang,2026-07-14,18000.0
Pasar Sumber,Kentang,2026-07-15,17500.0
Pasar Sumber,Kentang,2026-07-16,17500.0
Pasar Sumber,Kentang,2026-07-17,17500.0
Pasar Sumber,Kunci Biru,2026-07-04,8500.0
Pasar Sumber,Kunci Biru,2026-07-05,8500.0
Pasar Sumber,Kunci Biru,2026-07-06,8500.0
Pasar Sumber,Kunci Biru,2026-07-07,8500.0
Pasar Sumber,Kunci Biru,2026-07-08,8500.0
Pasar Sumber,Kunci Biru,2026-07-09,8500.0
Pasar Sumber,Kunci Biru,2026-07-10,8500.0
Pasar Sumber,Kunci Biru,2026-07-11,8500.0
Pasar Sumber,Kunci Biru,2026-07-12,8500.0
Pasar Sumber,Kunci Biru,2026-07-13,8500.0
Pasar Sumber,Kunci Biru,2026-07-14,8500.0
Pasar Sumber,Kunci Biru,2026-07-15,8500.0
Pasar Sumber,Kunci Biru,2026-07-16,8500.0
Pasar Sumber,Kunci Biru,2026-07-17,8500.0
Pasar Sumber,Kol,2026-07-04,15000.0
Pasar Sumber,Kol,2026-07-05,15000.0
Pasar Sumber,Kol,2026-07-06,15000.0
Pasar Sumber,Kol,2026-07-07,15000.0
Pasar Sumber,Kol,2026-07-08,15000.0
Pasar Sumber,Kol,2026-07-09,15000.0
Pasar Sumber,Kol,2026-07-10,15000.0
Pasar Sumber,Kol,2026-07-11,15000.0
Pasar Sumber,Kol,2026-07-12,15000.0
Pasar Sumber,Kol,2026-07-13,15000.0
Pasar Sumber,Kol,2026-07-14,15000.0
Pasar Sumber,Kol,2026-07-15,15000.0
Pasar Sumber,Kol,2026-07-16,15000.0
Pasar Sumber,Kol,2026-07-17,15000.0
Pasar Sumber,Margarine Blue Band,2026-07-04,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-05,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-06,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-07,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-08,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-09,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-10,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-11,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-12,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-13,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-14,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-15,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-16,9500.0
Pasar Sumber,Margarine Blue Band,2026-07-17,9500.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-04,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-05,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-06,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-07,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-08,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-09,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-10,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-11,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-12,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-13,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-14,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-15,24000.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-16,24500.0
Pasar Sumber,Mie Instan Sedaap Soto,2026-07-17,24000.0
Pasar Sumber,Margarine Simas,2026-07-04,7000.0
Pasar Sumber,Margarine Simas,2026-07-05,7000.0
Pasar Sumber,Margarine Simas,2026-07-06,7000.0
Pasar Sumber,Margarine Simas,2026-07-07,7000.0
Pasar Sumber,Margarine Simas,2026-07-08,7000.0
Pasar Sumber,Margarine Simas,2026-07-09,7000.0
Pasar Sumber,Margarine Simas,2026-07-10,7000.0
Pasar Sumber,Margarine Simas,2026-07-11,7000.0
Pasar Sumber,Margarine Simas,2026-07-12,7000.0
Pasar Sumber,Margarine Simas,2026-07-13,7000.0
Pasar Sumber,Margarine Simas,2026-07-14,7000.0
Pasar Sumber,Margarine Simas,2026-07-15,7000.0
Pasar Sumber,Margarine Simas,2026-07-16,7000.0
Pasar Sumber,Margarine Simas,2026-07-17,7000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-04,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-05,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-06,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-07,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-08,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-09,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-10,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-11,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-12,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-13,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-14,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-15,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-16,14000.0
Pasar Sumber,Minyak Goreng Bimoli,2026-07-17,14000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-04,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-05,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-06,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-07,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-08,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-09,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-10,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-11,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-12,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-13,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-14,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-15,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-16,22000.0
Pasar Sumber,Minyak Goreng Curah,2026-07-17,22000.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-04,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-05,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-06,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-07,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-08,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-09,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-10,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-11,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-12,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-13,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-14,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-15,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-16,15500.0
Pasar Sumber,Minyak Goreng Kemasan Sederhana,2026-07-17,15500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-04,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-05,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-06,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-07,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-08,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-09,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-10,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-11,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-12,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-13,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-14,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-15,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-16,12500.0
Pasar Sumber,Minyak Goreng Filma,2026-07-17,12500.0
Pasar Sumber,Segitiga Biru,2026-07-04,12000.0
Pasar Sumber,Segitiga Biru,2026-07-05,12000.0
Pasar Sumber,Segitiga Biru,2026-07-06,12000.0
Pasar Sumber,Segitiga Biru,2026-07-07,12000.0
Pasar Sumber,Segitiga Biru,2026-07-08,12000.0
Pasar Sumber,Segitiga Biru,2026-07-09,12000.0
Pasar Sumber,Segitiga Biru,2026-07-10,12000.0
Pasar Sumber,Segitiga Biru,2026-07-11,12000.0
Pasar Sumber,Segitiga Biru,2026-07-12,12000.0
Pasar Sumber,Segitiga Biru,2026-07-13,12000.0
Pasar Sumber,Segitiga Biru,2026-07-14,12000.0
Pasar Sumber,Segitiga Biru,2026-07-15,12000.0
Pasar Sumber,Segitiga Biru,2026-07-16,12000.0
Pasar Sumber,Segitiga Biru,2026-07-17,12000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-04,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-05,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-06,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-07,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-08,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-09,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-10,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-11,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-12,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-13,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-14,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-15,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-16,20000.0
Pasar Sumber,Minyak Goreng Tropical,2026-07-17,20000.0
Pasar Sumber,Sawi Petsay,2026-07-04,16000.0
Pasar Sumber,Sawi Petsay,2026-07-05,16000.0
Pasar Sumber,Sawi Petsay,2026-07-06,16000.0
Pasar Sumber,Sawi Petsay,2026-07-07,16000.0
Pasar Sumber,Sawi Petsay,2026-07-08,16000.0
Pasar Sumber,Sawi Petsay,2026-07-09,16000.0
Pasar Sumber,Sawi Petsay,2026-07-10,16000.0
Pasar Sumber,Sawi Petsay,2026-07-11,16000.0
Pasar Sumber,Sawi Petsay,2026-07-12,16000.0
Pasar Sumber,Sawi Petsay,2026-07-13,16000.0
Pasar Sumber,Sawi Petsay,2026-07-14,16000.0
Pasar Sumber,Sawi Petsay,2026-07-15,16000.0
Pasar Sumber,Sawi Petsay,2026-07-16,16000.0
Pasar Sumber,Sawi Petsay,2026-07-17,16000.0
Pasar Sumber,Sawi Hijau,2026-07-04,12000.0
Pasar Sumber,Sawi Hijau,2026-07-05,12000.0
Pasar Sumber,Sawi Hijau,2026-07-06,12000.0
Pasar Sumber,Sawi Hijau,2026-07-07,12000.0
Pasar Sumber,Sawi Hijau,2026-07-08,12000.0
Pasar Sumber,Sawi Hijau,2026-07-09,12000.0
Pasar Sumber,Sawi Hijau,2026-07-10,12000.0
Pasar Sumber,Sawi Hijau,2026-07-11,12000.0
Pasar Sumber,Sawi Hijau,2026-07-12,12000.0
Pasar Sumber,Sawi Hijau,2026-07-13,12000.0
Pasar Sumber,Sawi Hijau,2026-07-14,12000.0
Pasar Sumber,Sawi Hijau,2026-07-15,12000.0
Pasar Sumber,Sawi Hijau,2026-07-16,12000.0
Pasar Sumber,Sawi Hijau,2026-07-17,12000.0
Pasar Sumber,Telur Ayam Kampung,2026-07-04,
Pasar Sumber,Telur Ayam Kampung,2026-07-05,
Pasar Sumber,Telur Ayam Kampung,2026-07-06,
Pasar Sumber,Telur Ayam Kampung,2026-07-07,
Pasar Sumber,Telur Ayam Kampung,2026-07-08,
Pasar Sumber,Telur Ayam Kampung,2026-07-09,
Pasar Sumber,Telur Ayam Kampung,2026-07-10,
Pasar Sumber,Telur Ayam Kampung,2026-07-11,
Pasar Sumber,Telur Ayam Kampung,2026-07-12,
Pasar Sumber,Telur Ayam Kampung,2026-07-13,
Pasar Sumber,Telur Ayam Kampung,2026-07-14,
Pasar Sumber,Telur Ayam Kampung,2026-07-15,
Pasar Sumber,Telur Ayam Kampung,2026-07-16,
Pasar Sumber,Telur Ayam Kampung,2026-07-17,
Pasar Sumber,Telur Bebek Asin,2026-07-04,
Pasar Sumber,Telur Bebek Asin,2026-07-05,
Pasar Sumber,Telur Bebek Asin,2026-07-06,
Pasar Sumber,Telur Bebek Asin,2026-07-07,
Pasar Sumber,Telur Bebek Asin,2026-07-08,
Pasar Sumber,Telur Bebek Asin,2026-07-09,
Pasar Sumber,Telur Bebek Asin,2026-07-10,
Pasar Sumber,Telur Bebek Asin,2026-07-11,
Pasar Sumber,Telur Bebek Asin,2026-07-12,
Pasar Sumber,Telur Bebek Asin,2026-07-13,
Pasar Sumber,Telur Bebek Asin,2026-07-14,
Pasar Sumber,Telur Bebek Asin,2026-07-15,
Pasar Sumber,Telur Bebek Asin,2026-07-16,
Pasar Sumber,Telur Bebek Asin,2026-07-17,
Pasar Sumber,Telur Bebek Mentah,2026-07-04,
Pasar Sumber,Telur Bebek Mentah,2026-07-05,
Pasar Sumber,Telur Bebek Mentah,2026-07-06,
Pasar Sumber,Telur Bebek Mentah,2026-07-07,
Pasar Sumber,Telur Bebek Mentah,2026-07-08,
Pasar Sumber,Telur Bebek Mentah,2026-07-09,
Pasar Sumber,Telur Bebek Mentah,2026-07-10,
Pasar Sumber,Telur Bebek Mentah,2026-07-11,
Pasar Sumber,Telur Bebek Mentah,2026-07-12,
Pasar Sumber,Telur Bebek Mentah,2026-07-13,
Pasar Sumber,Telur Bebek Mentah,2026-07-14,
Pasar Sumber,Telur Bebek Mentah,2026-07-15,
Pasar Sumber,Telur Bebek Mentah,2026-07-16,
Pasar Sumber,Telur Bebek Mentah,2026-07-17,
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-04,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-05,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-06,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-07,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-08,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-09,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-10,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-11,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-12,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-13,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-14,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-15,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-16,9500.0
Pasar Sumber,Susu Kental Manis Indomilk,2026-07-17,9500.0
Pasar Sumber,Singkong,2026-07-04,6500.0
Pasar Sumber,Singkong,2026-07-05,6500.0
Pasar Sumber,Singkong,2026-07-06,6500.0
Pasar Sumber,Singkong,2026-07-07,6500.0
Pasar Sumber,Singkong,2026-07-08,6500.0
Pasar Sumber,Singkong,2026-07-09,6500.0
Pasar Sumber,Singkong,2026-07-10,6500.0
Pasar Sumber,Singkong,2026-07-11,6500.0
Pasar Sumber,Singkong,2026-07-12,6500.0
Pasar Sumber,Singkong,2026-07-13,6500.0
Pasar Sumber,Singkong,2026-07-14,6500.0
Pasar Sumber,Singkong,2026-07-15,6500.0
Pasar Sumber,Singkong,2026-07-16,6500.0
Pasar Sumber,Singkong,2026-07-17,6500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-04,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-05,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-06,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-07,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-08,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-09,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-10,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-11,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-12,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-13,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-14,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-15,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-16,12500.0
Pasar Sumber,Susu Kental Manis Bendera Cokelat,2026-07-17,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-04,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-05,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-06,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-07,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-08,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-09,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-10,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-11,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-12,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-13,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-14,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-15,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-16,12500.0
Pasar Sumber,Susu Kental Manis Bendera Putih,2026-07-17,12500.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-04,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-05,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-06,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-07,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-08,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-09,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-10,12000.0
Pasar Sumber,Susu Kental Manis Indomilk Cokelat,2026-07-11,12000.0
